"id"	"hr"	"datetime"	"time"	"trl_no"	"blk_no"	"cd_so"	"cd_fr"	"img"	"rslt"	"rate"	"rt"	"r_ans"	"angle"	"end_spin"	"t_now"	"AQ"	"TAS"	"DDF"	"DIF"	"EOT"	"EC"	"PT"	"TheOutcome"	"Gain"	"PE"
"8071"	"82_A"	65	"11-Mar-2020 14:21:04"	702581.2343	7	2	1	1	"wheel_09"	"1"	78.3883	2430.0557	1	1020.7453	288	702587.8498	21	49	11	19	19	14	17	1	5	4
"8072"	"82_A"	65	"11-Mar-2020 14:21:13"	702590.2634	8	2	1	1	"wheel_11"	"3"	50	842.6478	1	756.1044	36	702595.2729	21	49	11	19	19	14	17	2	0	-2
"8073"	"82_A"	65	"11-Mar-2020 14:21:22"	702599.2889	9	2	1	1	"wheel_12"	"1"	89.9267	1648.0105	1	821.4364	90	702605.142	21	49	11	19	19	14	17	1.67	5	3.33
"8074"	"82_A"	65	"11-Mar-2020 14:21:31"	702608.3123	10	2	1	1	"wheel_07"	"2"	23.8095	2248.8563	1	735.1605	30	702614.7713	21	49	11	19	19	14	17	0.83	-5	-5.83
"8075"	"82_A"	65	"11-Mar-2020 14:21:40"	702617.336	11	2	1	1	"wheel_08"	"3"	50	3220.6825	1	1056.751	324	702624.7141	21	49	11	19	19	14	17	0	0	0
"8076"	"82_A"	65	"11-Mar-2020 14:21:50"	702627.3667	12	2	1	1	"wheel_03"	"1"	81.3187	1856.3324	1	1059.9625	330	702633.4011	21	49	11	19	19	14	17	-1.67	5	6.67
"8077"	"82_A"	65	"11-Mar-2020 14:22:04"	702640.8885	13	3	2	2	"wheel_02"	"3"	43.4066	3885.467	1	837.0413	108	702648.969	21	49	11	19	19	14	17	-2	0	2
"8078"	"82_A"	65	"11-Mar-2020 14:22:13"	702649.9156	14	3	2	2	"wheel_06"	"1"	81.8681	1946.8844	1	740.8652	30	702656.0287	21	49	11	19	19	14	17	-0.83	5	5.83
"8079"	"82_A"	65	"11-Mar-2020 14:22:22"	702658.9485	15	3	2	2	"wheel_04"	"2"	42.8571	4107.4412	1	844.3135	120	702667.2494	21	49	11	19	19	14	17	-0.83	-5	-4.17
"8080"	"82_A"	65	"11-Mar-2020 14:22:31"	702667.9829	16	3	2	2	"wheel_05"	"3"	50	1217.4823	1	839.5636	108	702673.3884	21	49	11	19	19	14	17	0	0	0
"8081"	"82_A"	65	"11-Mar-2020 14:22:40"	702677.0125	17	3	2	2	"wheel_01"	"2"	10.0733	2368.3545	1	1006.2308	288	702683.5471	21	49	11	19	19	14	17	-1	-5	-4
"8082"	"82_A"	65	"11-Mar-2020 14:22:50"	702687.0534	18	3	2	2	"wheel_10"	"2"	3.663	5015.33	0	770.3456	60	702696.0788	21	49	11	19	19	14	17	0.83	-5	-5.83
"8083"	"82_A"	65	"11-Mar-2020 14:23:03"	702700.5816	19	4	1	2	"wheel_03"	"2"	26.5568	1802.2275	1	798.9689	90	702706.5763	21	49	11	19	19	14	17	-1.67	-5	-3.33
"8084"	"82_A"	65	"11-Mar-2020 14:23:12"	702709.6118	20	4	1	2	"wheel_09"	"2"	25.4579	2397.3833	1	742.0323	36	702716.1562	21	49	11	19	19	14	17	1	-5	-6
"8085"	"82_A"	65	"11-Mar-2020 14:23:21"	702718.644	21	4	1	2	"wheel_06"	"1"	50	701.3436	1	755.2803	30	702723.4997	21	49	11	19	19	14	17	-0.83	5	5.83
"8086"	"82_A"	65	"11-Mar-2020 14:23:30"	702727.6676	22	4	1	2	"wheel_04"	"3"	50	2360.9627	1	745.2145	30	702734.3082	21	49	11	19	19	14	17	-0.83	0	0.83
"8087"	"82_A"	65	"11-Mar-2020 14:23:39"	702736.7032	23	4	1	2	"wheel_05"	"2"	37.3626	1516.4813	1	1054.8199	324	702742.4	21	49	11	19	19	14	17	0	-5	-5
"8088"	"82_A"	65	"11-Mar-2020 14:23:49"	702746.7388	24	4	1	2	"wheel_02"	"1"	80.4029	2319.9472	1	750.9398	36	702753.2331	21	49	11	19	19	14	17	-2	5	7
"8089"	"82_A"	65	"11-Mar-2020 14:24:03"	702760.3122	25	5	2	2	"wheel_03"	"1"	74.7253	3581.993	1	1039.7073	330	702768.0416	21	49	11	19	19	14	17	-1.67	5	6.67
"8090"	"82_A"	65	"11-Mar-2020 14:24:12"	702769.3471	26	5	2	2	"wheel_11"	"3"	50	834.5099	1	756.7615	36	702774.3553	21	49	11	19	19	14	17	2	0	-2
"8091"	"82_A"	65	"11-Mar-2020 14:24:21"	702778.38	27	5	2	2	"wheel_09"	"1"	61.3553	1424.6957	1	998.5019	288	702784.066	21	49	11	19	19	14	17	1	5	4
"8092"	"82_A"	65	"11-Mar-2020 14:24:30"	702787.4116	28	5	2	2	"wheel_08"	"3"	50	1595.7996	1	1041.3918	324	702793.18	21	49	11	19	19	14	17	0	0	0
"8093"	"82_A"	65	"11-Mar-2020 14:24:39"	702796.4438	29	5	2	2	"wheel_07"	"2"	32.967	3792.2276	1	764.7958	30	702804.4503	21	49	11	19	19	14	17	0.83	-5	-5.83
"8094"	"82_A"	65	"11-Mar-2020 14:24:49"	702806.4832	30	5	2	2	"wheel_12"	"1"	64.8352	4488.9833	1	804.4549	90	702815.1308	21	49	11	19	19	14	17	1.67	5	3.33
"8095"	"82_A"	65	"11-Mar-2020 14:25:03"	702819.9964	31	6	1	1	"wheel_10"	"2"	40.293	2926.9547	1	778.8586	60	702827.082	21	49	11	19	19	14	17	0.83	-5	-5.83
"8096"	"82_A"	65	"11-Mar-2020 14:25:12"	702829.0322	32	6	1	1	"wheel_06"	"1"	50	1150.1736	1	759.776	30	702834.3607	21	49	11	19	19	14	17	-0.83	5	5.83
"8097"	"82_A"	65	"11-Mar-2020 14:25:21"	702838.0645	33	6	1	1	"wheel_05"	"3"	50	1261.5738	1	815.0667	108	702843.4881	21	49	11	19	19	14	17	0	0	0
"8098"	"82_A"	65	"11-Mar-2020 14:25:30"	702847.096	34	6	1	1	"wheel_04"	"2"	34.2491	1369.2017	1	846.7359	120	702852.6975	21	49	11	19	19	14	17	-0.83	-5	-4.17
"8099"	"82_A"	65	"11-Mar-2020 14:25:39"	702856.1294	35	6	1	1	"wheel_02"	"3"	50	507.7879	1	842.1603	108	702860.8158	21	49	11	19	19	14	17	-2	0	2
"8100"	"82_A"	65	"11-Mar-2020 14:25:49"	702866.1701	36	6	1	1	"wheel_01"	"2"	30.2198	1513.6742	1	995.0006	288	702871.8548	21	49	11	19	19	14	17	-1	-5	-4
"8101"	"82_A"	65	"11-Mar-2020 14:26:02"	702879.6902	37	7	1	1	"wheel_06"	"1"	90.1099	1034.9091	1	761.4127	30	702884.8644	21	49	11	19	19	14	17	-0.83	5	5.83
"8102"	"82_A"	65	"11-Mar-2020 14:26:11"	702888.7169	38	7	1	1	"wheel_04"	"3"	60.8059	1652.4973	1	758.391	30	702894.5593	21	49	11	19	19	14	17	-0.83	0	0.83
"8103"	"82_A"	65	"11-Mar-2020 14:26:20"	702897.7501	39	7	1	1	"wheel_03"	"2"	45.7875	1326.5601	1	806.1081	90	702903.2194	21	49	11	19	19	14	17	-1.67	-5	-3.33
"8104"	"82_A"	65	"11-Mar-2020 14:26:30"	702906.7815	40	7	1	1	"wheel_05"	"2"	40.6593	1185.5781	1	1057.4118	324	702912.1825	21	49	11	19	19	14	17	0	-5	-5
"8105"	"82_A"	65	"11-Mar-2020 14:26:39"	702915.814	41	7	1	1	"wheel_02"	"1"	78.7546	1631.574	1	759.8349	36	702921.5779	21	49	11	19	19	14	17	-2	5	7
"8106"	"82_A"	65	"11-Mar-2020 14:26:49"	702925.8513	42	7	1	1	"wheel_09"	"2"	36.0806	1489.6217	1	762.8607	36	702931.5385	21	49	11	19	19	14	17	1	-5	-6
"8107"	"82_A"	65	"11-Mar-2020 14:27:02"	702939.375	43	8	1	1	"wheel_06"	"3"	50	1407.0983	1	871.8882	150	702944.9608	21	49	11	19	19	14	17	-0.83	0	0.83
"8108"	"82_A"	65	"11-Mar-2020 14:27:11"	702948.4003	44	8	1	1	"wheel_08"	"2"	33.8828	1682.2662	1	940.6232	216	702954.2569	21	49	11	19	19	14	17	0	-5	-5
"8109"	"82_A"	65	"11-Mar-2020 14:27:20"	702957.4321	45	8	1	1	"wheel_12"	"3"	50.1832	1835.2319	1	1006.8673	300	702963.4427	21	49	11	19	19	14	17	1.67	0	-1.67
"8110"	"82_A"	65	"11-Mar-2020 14:27:29"	702966.4583	46	8	1	1	"wheel_09"	"3"	50	1347.5489	1	853.9262	144	702972.0092	21	49	11	19	19	14	17	1	0	-1
"8111"	"82_A"	65	"11-Mar-2020 14:27:38"	702975.4905	47	8	1	1	"wheel_11"	"2"	39.7436	1556.2016	1	830.3141	108	702981.2095	21	49	11	19	19	14	17	2	-5	-7
"8112"	"82_A"	65	"11-Mar-2020 14:27:48"	702985.5278	48	8	1	1	"wheel_10"	"1"	65.9341	3031.4467	1	935.7551	210	702992.7938	21	49	11	19	19	14	17	0.83	5	4.17
"8113"	"82_A"	65	"11-Mar-2020 14:28:02"	702999.0664	49	9	2	2	"wheel_08"	"2"	50	1762.7247	1	924.5672	216	703005.0105	21	49	11	19	19	14	17	0	-5	-5
"8114"	"82_A"	65	"11-Mar-2020 14:28:11"	703008.0978	50	9	2	2	"wheel_11"	"2"	25.0916	1591.0191	1	832.9007	108	703013.8575	21	49	11	19	19	14	17	2	-5	-7
"8115"	"82_A"	65	"11-Mar-2020 14:28:20"	703017.1287	51	9	2	2	"wheel_09"	"3"	41.7582	2455.4295	1	850.1216	144	703023.7783	21	49	11	19	19	14	17	1	0	-1
"8116"	"82_A"	65	"11-Mar-2020 14:28:29"	703026.1591	52	9	2	2	"wheel_06"	"3"	30.2198	1092.1207	1	878.2849	150	703031.4313	21	49	11	19	19	14	17	-0.83	0	0.83
"8117"	"82_A"	65	"11-Mar-2020 14:28:38"	703035.1933	53	9	2	2	"wheel_10"	"1"	62.8205	5003.5583	0	942.5154	210	703044.2125	21	49	11	19	19	14	17	0.83	5	4.17
"8118"	"82_A"	65	"11-Mar-2020 14:28:48"	703045.238	54	9	2	2	"wheel_12"	"3"	50	2088.5407	1	1009.7503	300	703051.4968	21	49	11	19	19	14	17	1.67	0	-1.67
"8119"	"82_A"	65	"11-Mar-2020 14:29:01"	703058.7625	55	10	1	1	"wheel_05"	"2"	43.4066	2460.1638	1	1053.219	324	703065.4164	21	49	11	19	19	14	17	0	-5	-5
"8120"	"82_A"	65	"11-Mar-2020 14:29:11"	703067.7978	56	10	1	1	"wheel_02"	"2"	42.674	4022.7241	1	962.5857	252	703075.975	21	49	11	19	19	14	17	-2	-5	-3
"8121"	"82_A"	65	"11-Mar-2020 14:29:20"	703076.8295	57	10	1	1	"wheel_01"	"1"	69.2308	1859.9819	1	890.8738	180	703082.8962	21	49	11	19	19	14	17	-1	5	6
"8122"	"82_A"	65	"11-Mar-2020 14:29:29"	703085.8615	58	10	1	1	"wheel_03"	"3"	50	1672.4467	1	947.5872	240	703091.6952	21	49	11	19	19	14	17	-1.67	0	1.67
"8123"	"82_A"	65	"11-Mar-2020 14:29:38"	703094.8949	59	10	1	1	"wheel_07"	"1"	61.5385	3120.7362	1	847.5175	120	703102.1381	21	49	11	19	19	14	17	0.83	5	4.17
"8124"	"82_A"	65	"11-Mar-2020 14:29:48"	703104.9332	60	10	1	1	"wheel_04"	"1"	78.2051	1636.5519	1	1013.381	300	703110.7197	21	49	11	19	19	14	17	-0.83	5	5.83
"8125"	"82_A"	65	"11-Mar-2020 14:30:01"	703118.4752	61	11	2	2	"wheel_04"	"3"	50	605.1763	1	735.4974	30	703123.2873	21	49	11	19	19	14	17	-0.83	0	0.83
"8126"	"82_A"	65	"11-Mar-2020 14:30:10"	703127.5082	62	11	2	2	"wheel_09"	"2"	33.1502	1072.0134	1	746.3388	36	703132.6876	21	49	11	19	19	14	17	1	-5	-6
"8127"	"82_A"	65	"11-Mar-2020 14:30:19"	703136.5413	63	11	2	2	"wheel_02"	"1"	62.4542	2303.215	1	745.3074	36	703142.9101	21	49	11	19	19	14	17	-2	5	7
"8128"	"82_A"	65	"11-Mar-2020 14:30:28"	703145.5715	64	11	2	2	"wheel_03"	"2"	39.011	1533.8091	1	813.5734	90	703151.2951	21	49	11	19	19	14	17	-1.67	-5	-3.33
"8129"	"82_A"	65	"11-Mar-2020 14:30:37"	703154.6043	65	11	2	2	"wheel_06"	"1"	60.4396	1407.8503	1	759.0756	30	703160.168	21	49	11	19	19	14	17	-0.83	5	5.83
"8130"	"82_A"	65	"11-Mar-2020 14:30:47"	703164.6433	66	11	2	2	"wheel_05"	"2"	37.1795	1160.5959	1	1031.1671	324	703169.945	21	49	11	19	19	14	17	0	-5	-5
"8131"	"82_A"	65	"11-Mar-2020 14:31:01"	703178.1454	67	12	2	2	"wheel_04"	"1"	49.8168	431.5724	1	1005.5547	300	703182.767	21	49	11	19	19	14	17	-0.83	5	5.83
"8132"	"82_A"	65	"11-Mar-2020 14:31:10"	703187.1752	68	12	2	2	"wheel_03"	"3"	47.619	860.7494	1	952.2668	240	703192.145	21	49	11	19	19	14	17	-1.67	0	1.67
"8133"	"82_A"	65	"11-Mar-2020 14:31:19"	703196.2072	69	12	2	2	"wheel_05"	"2"	25.641	2374.3343	1	1037.3917	324	703202.7779	21	49	11	19	19	14	17	0	-5	-5
"8134"	"82_A"	65	"11-Mar-2020 14:31:28"	703205.2398	70	12	2	2	"wheel_07"	"1"	50	765.3407	1	830.937	120	703210.1594	21	49	11	19	19	14	17	0.83	5	4.17
"8135"	"82_A"	65	"11-Mar-2020 14:31:37"	703214.2743	71	12	2	2	"wheel_02"	"2"	22.3443	2017.9894	1	966.34	252	703220.407	21	49	11	19	19	14	17	-2	-5	-3
"8136"	"82_A"	65	"11-Mar-2020 14:31:47"	703224.3115	72	12	2	2	"wheel_01"	"1"	60.8059	1731.2713	1	887.8753	180	703230.2324	21	49	11	19	19	14	17	-1	5	6
"8137"	"82_A"	63	"11-Mar-2020 14:37:01"	703537.8275	73	13	1	1	"wheel_07"	"3"	50	1531.3731	1	1000.6072	270	703544.5986	21	49	11	19	19	14	17	0.83	0	-0.83
"8138"	"82_A"	63	"11-Mar-2020 14:37:11"	703547.8766	74	13	1	1	"wheel_08"	"1"	72.1612	2281.0976	1	805.3984	72	703555.4121	21	49	11	19	19	14	17	0	5	5
"8139"	"82_A"	63	"11-Mar-2020 14:37:21"	703557.9254	75	13	1	1	"wheel_10"	"3"	47.0696	1048.2574	1	1052.3626	330	703564.1574	21	49	11	19	19	14	17	0.83	0	-0.83
"8140"	"82_A"	63	"11-Mar-2020 14:37:31"	703567.9745	76	13	1	1	"wheel_12"	"1"	50	1481.3732	1	806.2212	90	703574.7045	21	49	11	19	19	14	17	1.67	5	3.33
"8141"	"82_A"	63	"11-Mar-2020 14:37:41"	703578.0232	77	13	1	1	"wheel_01"	"3"	47.2527	1347.7455	1	778.2843	72	703584.5573	21	49	11	19	19	14	17	-1	0	1
"8142"	"82_A"	63	"11-Mar-2020 14:37:52"	703589.0887	78	13	1	1	"wheel_11"	"2"	55.3114	1581.2272	1	838.2928	108	703595.8395	21	49	11	19	19	14	17	2	-5	-7
"8143"	"82_A"	63	"11-Mar-2020 14:38:06"	703603.5871	79	14	2	2	"wheel_10"	"3"	50	1081.2843	1	1057.3688	330	703609.8842	21	49	11	19	19	14	17	0.83	0	-0.83
"8144"	"82_A"	63	"11-Mar-2020 14:38:16"	703613.6361	80	14	2	2	"wheel_11"	"2"	30.2198	3964.8126	1	835.6298	108	703622.7898	21	49	11	19	19	14	17	2	-5	-7
"8145"	"82_A"	63	"11-Mar-2020 14:38:26"	703623.685	81	14	2	2	"wheel_01"	"3"	50	1731.5231	1	798.9818	72	703630.5877	21	49	11	19	19	14	17	-1	0	1
"8146"	"82_A"	63	"11-Mar-2020 14:38:36"	703633.7339	82	14	2	2	"wheel_08"	"1"	50	3214.5642	1	805.5211	72	703642.1654	21	49	11	19	19	14	17	0	5	5
"8147"	"82_A"	63	"11-Mar-2020 14:38:47"	703643.7828	83	14	2	2	"wheel_12"	"1"	53.2967	1281.5259	1	820.0626	90	703650.2526	21	49	11	19	19	14	17	1.67	5	3.33
"8148"	"82_A"	63	"11-Mar-2020 14:38:58"	703654.8483	84	14	2	2	"wheel_07"	"3"	54.9451	2597.6964	1	1002.5751	270	703662.6468	21	49	11	19	19	14	17	0.83	0	-0.83
"8149"	"82_A"	63	"11-Mar-2020 14:39:12"	703669.3974	85	15	1	2	"wheel_11"	"3"	50	497.8014	1	756.8471	36	703675.1374	21	49	11	19	19	14	17	2	0	-2
"8150"	"82_A"	63	"11-Mar-2020 14:39:22"	703679.4471	86	15	1	2	"wheel_12"	"1"	51.0989	1448.3949	1	817.6847	90	703686.0393	21	49	11	19	19	14	17	1.67	5	3.33
"8151"	"82_A"	63	"11-Mar-2020 14:39:32"	703689.4947	87	15	1	2	"wheel_08"	"3"	50	681.56	1	1043.8019	324	703695.3633	21	49	11	19	19	14	17	0	0	0
"8152"	"82_A"	63	"11-Mar-2020 14:39:42"	703699.5435	88	15	1	2	"wheel_03"	"1"	56.4103	1698.2476	1	1060.4863	330	703706.4766	21	49	11	19	19	14	17	-1.67	5	6.67
"8153"	"82_A"	63	"11-Mar-2020 14:39:52"	703709.5924	89	15	1	2	"wheel_09"	"1"	66.4835	1664.4181	1	1013.7151	288	703716.4141	21	49	11	19	19	14	17	1	5	4
"8154"	"82_A"	63	"11-Mar-2020 14:40:03"	703720.658	90	15	1	2	"wheel_07"	"2"	50	1498.4855	1	749.1895	30	703727.34	21	49	11	19	19	14	17	0.83	-5	-5.83
"8155"	"82_A"	63	"11-Mar-2020 14:40:18"	703735.1897	91	16	2	1	"wheel_02"	"2"	47.2527	2597.9609	1	984.573	252	703742.9357	21	49	11	19	19	14	17	-2	-5	-3
"8156"	"82_A"	63	"11-Mar-2020 14:40:28"	703745.2386	92	16	2	1	"wheel_01"	"1"	50	831.5457	1	894.9089	180	703751.2116	21	49	11	19	19	14	17	-1	5	6
"8157"	"82_A"	63	"11-Mar-2020 14:40:38"	703755.2876	93	16	2	1	"wheel_03"	"3"	50	731.6159	1	962.3438	240	703761.2297	21	49	11	19	19	14	17	-1.67	0	1.67
"8158"	"82_A"	63	"11-Mar-2020 14:40:48"	703765.3366	94	16	2	1	"wheel_04"	"1"	56.044	1833.165	1	1032.2012	300	703772.3504	21	49	11	19	19	14	17	-0.83	5	5.83
"8159"	"82_A"	63	"11-Mar-2020 14:40:58"	703775.3856	95	16	2	1	"wheel_05"	"2"	47.4359	1531.7374	1	1040.8582	324	703782.0876	21	49	11	19	19	14	17	0	-5	-5
"8160"	"82_A"	63	"11-Mar-2020 14:41:09"	703786.4508	96	16	2	1	"wheel_07"	"1"	66.8498	2664.8512	1	827.2322	120	703794.2917	21	49	11	19	19	14	17	0.83	5	4.17
"8161"	"82_A"	63	"11-Mar-2020 14:41:24"	703800.9993	97	17	1	2	"wheel_05"	"2"	50	2431.1895	1	1055.471	324	703808.6369	21	49	11	19	19	14	17	0	-5	-5
"8162"	"82_A"	63	"11-Mar-2020 14:41:34"	703811.0483	98	17	1	2	"wheel_03"	"3"	49.8168	2964.7905	1	961.8924	240	703819.1587	21	49	11	19	19	14	17	-1.67	0	1.67
"8163"	"82_A"	63	"11-Mar-2020 14:41:44"	703821.0971	99	17	1	2	"wheel_04"	"1"	52.0147	1031.224	1	1032.595	300	703827.2704	21	49	11	19	19	14	17	-0.83	5	5.83
"8164"	"82_A"	63	"11-Mar-2020 14:41:54"	703831.1461	100	17	1	2	"wheel_02"	"2"	50	1098.7913	1	980.1974	252	703837.3757	21	49	11	19	19	14	17	-2	-5	-3
"8165"	"82_A"	63	"11-Mar-2020 14:42:04"	703841.1951	101	17	1	2	"wheel_07"	"1"	54.7619	1131.6729	1	834.2404	120	703847.4853	21	49	11	19	19	14	17	0.83	5	4.17
"8166"	"82_A"	63	"11-Mar-2020 14:42:15"	703852.2606	102	17	1	2	"wheel_01"	"1"	50	631.6664	1	885.5746	180	703858.1241	21	49	11	19	19	14	17	-1	5	6
"8167"	"82_A"	63	"11-Mar-2020 14:42:30"	703866.7923	103	18	2	1	"wheel_08"	"1"	52.0147	1498.2005	1	780.7353	72	703873.3959	21	49	11	19	19	14	17	0	5	5
"8168"	"82_A"	63	"11-Mar-2020 14:42:40"	703876.8411	104	18	2	1	"wheel_11"	"2"	45.7875	2398.146	1	830.6095	108	703884.38	21	49	11	19	19	14	17	2	-5	-7
"8169"	"82_A"	63	"11-Mar-2020 14:42:50"	703886.8903	105	18	2	1	"wheel_07"	"3"	52.7473	1281.7142	1	977.9069	270	703893.3392	21	49	11	19	19	14	17	0.83	0	-0.83
"8170"	"82_A"	63	"11-Mar-2020 14:43:00"	703896.939	106	18	2	1	"wheel_01"	"3"	50	1231.832	1	780.1366	72	703903.3663	21	49	11	19	19	14	17	-1	0	1
"8171"	"82_A"	63	"11-Mar-2020 14:43:10"	703906.988	107	18	2	1	"wheel_12"	"1"	68.315	1131.7913	1	795.0596	90	703913.206	21	49	11	19	19	14	17	1.67	5	3.33
"8172"	"82_A"	63	"11-Mar-2020 14:43:21"	703918.0535	108	18	2	1	"wheel_10"	"3"	55.4945	2531.8918	1	1045.2087	330	703925.7258	21	49	11	19	19	14	17	0.83	0	-0.83
"8173"	"82_A"	63	"11-Mar-2020 14:43:35"	703932.5686	109	19	2	1	"wheel_08"	"2"	46.1538	2781.373	1	930.8841	216	703940.5646	21	49	11	19	19	14	17	0	-5	-5
"8174"	"82_A"	63	"11-Mar-2020 14:43:45"	703942.6174	110	19	2	1	"wheel_12"	"3"	50	498.4291	1	1020.2477	300	703948.3024	21	49	11	19	19	14	17	1.67	0	-1.67
"8175"	"82_A"	63	"11-Mar-2020 14:43:55"	703952.6662	111	19	2	1	"wheel_06"	"3"	50	531.5981	1	880.9412	150	703958.4831	21	49	11	19	19	14	17	-0.83	0	0.83
"8176"	"82_A"	63	"11-Mar-2020 14:44:05"	703962.7154	112	19	2	1	"wheel_11"	"2"	50	1031.4581	1	827.5896	108	703968.9645	21	49	11	19	19	14	17	2	-5	-7
"8177"	"82_A"	63	"11-Mar-2020 14:44:15"	703972.7642	113	19	2	1	"wheel_09"	"3"	49.0842	2331.3481	1	862.0294	144	703980.2787	21	49	11	19	19	14	17	1	0	-1
"8178"	"82_A"	63	"11-Mar-2020 14:44:27"	703983.8297	114	19	2	1	"wheel_10"	"1"	50	1398.1685	1	920.8126	210	703990.4029	21	49	11	19	19	14	17	0.83	5	4.17
"8179"	"82_A"	63	"11-Mar-2020 14:44:41"	703998.3781	115	20	1	2	"wheel_10"	"2"	49.4505	3247.0136	1	777.5623	60	704006.7909	21	49	11	19	19	14	17	0.83	-5	-5.83
"8180"	"82_A"	63	"11-Mar-2020 14:44:51"	704008.427	116	20	1	2	"wheel_02"	"3"	50	1066.3084	1	839.1117	108	704014.7301	21	49	11	19	19	14	17	-2	0	2
"8181"	"82_A"	63	"11-Mar-2020 14:45:01"	704018.4759	117	20	1	2	"wheel_04"	"2"	42.8571	1564.9834	1	828.3146	120	704025.2678	21	49	11	19	19	14	17	-0.83	-5	-4.17
"8182"	"82_A"	63	"11-Mar-2020 14:45:11"	704028.5249	118	20	1	2	"wheel_01"	"2"	42.4908	3065.1261	1	1014.435	288	704036.844	21	49	11	19	19	14	17	-1	-5	-4
"8183"	"82_A"	63	"11-Mar-2020 14:45:21"	704038.5738	119	20	1	2	"wheel_05"	"3"	52.381	2065.0227	1	824.464	108	704045.8369	21	49	11	19	19	14	17	0	0	0
"8184"	"82_A"	63	"11-Mar-2020 14:45:32"	704049.6392	120	20	1	2	"wheel_06"	"1"	58.2418	1065.2378	1	742.6767	30	704055.7644	21	49	11	19	19	14	17	-0.83	5	5.83
"8185"	"82_A"	63	"11-Mar-2020 14:45:47"	704064.1877	121	21	1	2	"wheel_09"	"3"	50	998.4135	1	867.4663	144	704070.3381	21	49	11	19	19	14	17	1	0	-1
"8186"	"82_A"	63	"11-Mar-2020 14:45:57"	704074.2365	122	21	1	2	"wheel_06"	"3"	57.5092	997.817	1	858.2831	150	704080.389	21	49	11	19	19	14	17	-0.83	0	0.83
"8187"	"82_A"	63	"11-Mar-2020 14:46:07"	704084.2855	123	21	1	2	"wheel_10"	"1"	60.8059	1431.9588	1	937.7834	210	704090.8422	21	49	11	19	19	14	17	0.83	5	4.17
"8188"	"82_A"	63	"11-Mar-2020 14:46:17"	704094.3346	124	21	1	2	"wheel_12"	"3"	50	1148.1615	1	1021.2953	300	704100.6143	21	49	11	19	19	14	17	1.67	0	-1.67
"8189"	"82_A"	63	"11-Mar-2020 14:46:27"	704104.3667	125	21	1	2	"wheel_11"	"2"	40.4762	1797.8793	1	828.1977	108	704111.3107	21	49	11	19	19	14	17	2	-5	-7
"8190"	"82_A"	63	"11-Mar-2020 14:46:38"	704115.4324	126	21	1	2	"wheel_08"	"2"	43.7729	2363.2622	1	936.2961	216	704122.9265	21	49	11	19	19	14	17	0	-5	-5
"8191"	"82_A"	63	"11-Mar-2020 14:46:53"	704129.9473	127	22	2	1	"wheel_03"	"2"	46.8864	2531.7283	1	805.8494	90	704137.5973	21	49	11	19	19	14	17	-1.67	-5	-3.33
"8192"	"82_A"	63	"11-Mar-2020 14:47:03"	704139.9964	128	22	2	1	"wheel_05"	"2"	42.8571	1298.17	1	1031.3156	324	704146.4094	21	49	11	19	19	14	17	0	-5	-5
"8193"	"82_A"	63	"11-Mar-2020 14:47:13"	704150.0451	129	22	2	1	"wheel_06"	"1"	49.2674	831.5867	1	758.5806	30	704155.9973	21	49	11	19	19	14	17	-0.83	5	5.83
"8194"	"82_A"	63	"11-Mar-2020 14:47:23"	704160.0937	130	22	2	1	"wheel_09"	"2"	40.8425	2731.6637	1	753.8193	36	704167.9321	21	49	11	19	19	14	17	1	-5	-6
"8195"	"82_A"	63	"11-Mar-2020 14:47:33"	704170.1431	131	22	2	1	"wheel_04"	"3"	50	1331.6572	1	757.0236	30	704176.7013	21	49	11	19	19	14	17	-0.83	0	0.83
"8196"	"82_A"	63	"11-Mar-2020 14:47:44"	704181.2085	132	22	2	1	"wheel_02"	"1"	52.0147	1164.9959	1	750.3793	36	704187.522	21	49	11	19	19	14	17	-2	5	7
"8197"	"82_A"	63	"11-Mar-2020 14:47:58"	704195.7236	133	23	2	1	"wheel_11"	"3"	50	1831.6783	1	745.0327	36	704202.7248	21	49	11	19	19	14	17	2	0	-2
"8198"	"82_A"	63	"11-Mar-2020 14:48:08"	704205.7726	134	23	2	1	"wheel_07"	"2"	37.5458	1431.8736	1	764.3701	30	704212.3727	21	49	11	19	19	14	17	0.83	-5	-5.83
"8199"	"82_A"	63	"11-Mar-2020 14:48:19"	704215.8215	135	23	2	1	"wheel_12"	"1"	56.2271	4664.6933	1	800.4575	90	704225.675	21	49	11	19	19	14	17	1.67	5	3.33
"8200"	"82_A"	63	"11-Mar-2020 14:48:29"	704225.8704	136	23	2	1	"wheel_08"	"3"	50	1932.2815	1	1041.3935	324	704233.2343	21	49	11	19	19	14	17	0	0	0
"8201"	"82_A"	63	"11-Mar-2020 14:48:39"	704235.9193	137	23	2	1	"wheel_09"	"1"	61.9048	2263.9324	1	1021.2847	288	704243.3535	21	49	11	19	19	14	17	1	5	4
"8202"	"82_A"	63	"11-Mar-2020 14:48:50"	704246.9851	138	23	2	1	"wheel_03"	"1"	68.315	1898.1079	1	1055.031	330	704254.0129	21	49	11	19	19	14	17	-1.67	5	6.67
"8203"	"82_A"	63	"11-Mar-2020 14:49:04"	704261.5332	139	24	1	2	"wheel_07"	"3"	50	598.0632	1	997.7191	270	704267.262	21	49	11	19	19	14	17	0.83	0	-0.83
